sample_id,source,track,philosophical_axis,source_id,group_id,upstream_category,upstream_figurative_type,upstream_phrase,upstream_foundation,upstream_label,upstream_annotation,source_url,original_container,original_member,selected_path,sha256,dhash,width,height,format,bytes,entropy,contrast,edge_strength,quality_score,semantic_score,keyword_hits,selection_reason,text_dependency,is_synthetic,rights_status,prior_pilot_sample_id,review_status
PHL1800_HAIV_0141,HAIVMet,positive,social_existence,"FLUTE:Right next to her, pausanius himself sat like a punished child.","HAIV:FLUTE:right next to her, pausanius himself sat like a punished child.",Figurative,visual_metaphor,"Right next to her, pausanius himself sat like a punished child.",,,An illustration of a child sitting in the corner with their arms crossed and a sad expression on their face.,https://zenodo.org/records/8011133,source_archives/haivmet/flute.zip,"FLUTE/DallEMetaphors/Right next to her, pausanius himself sat like a punished child./DALL·E 2023-01-16 20.25.51 - An illustration of a child sitting in the corner with their arms crossed and a sad expression on their face..png",final_selection_1800/images/haivmet/PHL1800_HAIV_0141.png,e8a6ffa977a1f47f8e24bfc90d7ea4ec0c10a06a5dd2c10d9db1c054d6807118,8ea6948e9e8e9696,1024,1024,PNG,1227853,4.1915,70.8516,17.4367,17.485,3.85,child|face,best_quality_image_from_unique_human_filtered_metaphor_group,low,true,CC_BY_4_0_dataset_record,,AI_audited_selected_pending_two_independent_human_reviews
PHL1800_HAIV_0142,HAIVMet,positive,labor_technology,FLUTE:The roots of progress are in technological development.,HAIV:FLUTE:the roots of progress are in technological development.,Figurative,visual_metaphor,The roots of progress are in technological development.,,,"An illustration of a tree with its roots going deep into the ground and its branches reaching high up into the sky. In the roots there is a computer, ",https://zenodo.org/records/8011133,source_archives/haivmet/flute.zip,"FLUTE/DallEMetaphors/The roots of progress are in technological development./DALL·E 2022-12-08 11.29.59 - An illustration of a tree with its roots going deep into the ground and its branches reaching high up into the sky. In the roots there is a computer, .png",final_selection_1800/images/haivmet/PHL1800_HAIV_0142.png,50c9dc80d99cc2140dded207fc320b82294904a15f587f27f425a16ca8464c21,9f0d8d2f4f4d4dd3,1024,1024,PNG,1819278,7.2116,98.394,28.5054,19.9812,3.6,computer|roots,best_quality_image_from_unique_human_filtered_metaphor_group,low,true,CC_BY_4_0_dataset_record,,AI_audited_selected_pending_two_independent_human_reviews
PHL1800_HAIV_0143,HAIVMet,positive,identity_appearance,FLUTE:Your body is a wonderland,HAIV:FLUTE:your body is a wonderland,Figurative,visual_metaphor,Your body is a wonderland,,,"An illustration of a womans body containing a wonderland landscape inside including a castle, a river, trees, and animals.",https://zenodo.org/records/8011133,source_archives/haivmet/flute.zip,"FLUTE/DallEMetaphors/Your body is a wonderland/DALL·E 2023-01-02 17.48.52 - An illustration of a womans body containing a wonderland landscape inside including a castle, a river, trees, and animals..png",final_selection_1800/images/haivmet/PHL1800_HAIV_0143.png,bfbdd1c84a5650af07cd31fd4e73f69607c88f4c1af520a181ba3c3495695104,2527232b3b737961,1024,1024,PNG,2062714,7.4413,69.7028,23.0734,19.5158,3.6,body|inside,best_quality_image_from_unique_human_filtered_metaphor_group,low,true,CC_BY_4_0_dataset_record,,AI_audited_selected_pending_two_independent_human_reviews
PHL1800_HAIV_0144,HAIVMet,positive,social_existence,"FLUTE:Now and again, as other people walked by, she passed through them as if she were like a mirage.","HAIV:FLUTE:now and again, as other people walked by, she passed through them as if she were like a mirage.",Figurative,visual_metaphor,"Now and again, as other people walked by, she passed through them as if she were like a mirage.",,,An illustration of a woman who is translucent walking among a crowd of people who are unaware of her.,https://zenodo.org/records/8011133,source_archives/haivmet/flute.zip,"FLUTE/DallEMetaphors/Now and again, as other people walked by, she passed through them as if she were like a mirage./DALL·E 2023-01-16 20.15.47 - An illustration of a woman who is translucent walking among a crowd of people who are unaware of her..png",final_selection_1800/images/haivmet/PHL1800_HAIV_0144.png,b2cf4b18d14cdc2784d1c035318b02cdb0896be0b18bb35a0b68626a3ccde570,0f2d25b1b3b33665,1024,1024,PNG,1466923,6.9664,69.6424,8.1658,18.0327,3.6,crowd|people,best_quality_image_from_unique_human_filtered_metaphor_group,low,true,CC_BY_4_0_dataset_record,,AI_audited_selected_pending_two_independent_human_reviews
PHL1800_HAIV_0145,HAIVMet,positive,identity_appearance,FLUTE:Matt stood like a big bronzed statue,HAIV:FLUTE:matt stood like a big bronzed statue,Figurative,visual_metaphor,Matt stood like a big bronzed statue,,,"An illustration of Matt as a big, bronzed statue with muscles flexed and a still expression on his face.",https://zenodo.org/records/8011133,source_archives/haivmet/flute.zip,"FLUTE/DallEMetaphors/Matt stood like a big bronzed statue/0_An illustration of Matt as a big, bronzed statue with muscles flexed and a still expression on his face..jpg",final_selection_1800/images/haivmet/PHL1800_HAIV_0145.png,a3f0aebdd44ebf3a9e60d807b13726a693248abb028102c999d263d2d3d4edb2,4d4c0f3b17454656,1024,1024,PNG,3147977,4.9144,87.8794,16.6917,17.8481,3.6,face|statue,best_quality_image_from_unique_human_filtered_metaphor_group,low,true,CC_BY_4_0_dataset_record,,AI_audited_selected_pending_two_independent_human_reviews
PHL1800_HAIV_0146,HAIVMet,positive,power_conflict,FLUTE:The government bowed to the military pressure.,HAIV:FLUTE:the government bowed to the military pressure.,Figurative,visual_metaphor,The government bowed to the military pressure.,,,An illustration of the government being a person bowing down to the military who is a person with a gun.,https://zenodo.org/records/8011133,source_archives/haivmet/flute.zip,FLUTE/DallEMetaphors/The government bowed to the military pressure./2_An illustration of the government being a person bowing down to the military who is a person with a gun..jpg,final_selection_1800/images/haivmet/PHL1800_HAIV_0146.png,5084335b11d73095121be9ff6d8f0a32a235f2628fb93c5696474fc6ec8f1b80,6868686a68497168,1024,1024,PNG,3147977,4.6682,90.8917,17.4317,17.7867,3.6,gun|military,best_quality_image_from_unique_human_filtered_metaphor_group,low,true,CC_BY_4_0_dataset_record,,AI_audited_selected_pending_two_independent_human_reviews
PHL1800_HAIV_0147,HAIVMet,positive,identity_appearance,FLUTE:My face was like an empty plate .,HAIV:FLUTE:my face was like an empty plate .,Figurative,visual_metaphor,My face was like an empty plate .,,,An illustration of a face in shape of a plate on human body with no features except for a mouth and eyes,https://zenodo.org/records/8011133,source_archives/haivmet/flute.zip,FLUTE/DallEMetaphors/My face was like an empty plate ./DALL·E 2023-01-13 15.23.47 - An illustration of a face in shape of a plate on human body with no features except for a mouth and eyes.png,final_selection_1800/images/haivmet/PHL1800_HAIV_0147.png,8dcbbdb83037fd4ed1be011974694ca3027164fb3d940a03bd73b97731790f79,b2b2941f71e0d8d8,1024,1024,PNG,1187789,5.3036,103.0197,10.4038,17.5188,3.6,body|face,best_quality_image_from_unique_human_filtered_metaphor_group,low,true,CC_BY_4_0_dataset_record,,AI_audited_selected_pending_two_independent_human_reviews
PHL1800_HAIV_0148,HAIVMet,positive,identity_appearance,"FLUTE:He stands like a perfect marbled statue, never once looking away from me.","HAIV:FLUTE:he stands like a perfect marbled statue, never once looking away from me.",Figurative,visual_metaphor,"He stands like a perfect marbled statue, never once looking away from me.",,,An illustration of a statue of a person with their arms crossed and a stern look on their face.,https://zenodo.org/records/8011133,source_archives/haivmet/flute.zip,"FLUTE/DallEMetaphors/He stands like a perfect marbled statue, never once looking away from me./2_An illustration of a statue of a person with their arms crossed and a stern look on their face..jpg",final_selection_1800/images/haivmet/PHL1800_HAIV_0148.png,174143ada83b1dd45be1ac8aa65fad84383037bfdc18dee98d35cc32c8d188bf,8d0f2b0b37363622,1024,1024,PNG,3147977,4.3828,65.3936,19.2185,17.4259,3.6,face|statue,best_quality_image_from_unique_human_filtered_metaphor_group,low,true,CC_BY_4_0_dataset_record,,AI_audited_selected_pending_two_independent_human_reviews
PHL1800_HAIV_0149,HAIVMet,positive,labor_technology,FLUTE:Computers are like Old Testament gods; lots of rules and no mercy.,HAIV:FLUTE:computers are like old testament gods; lots of rules and no mercy.,Figurative,visual_metaphor,Computers are like Old Testament gods; lots of rules and no mercy.,,,An illustration of  a computer with a glowing light coming out of it and a face on the screen that looks like an Old Testament god with a long beard,https://zenodo.org/records/8011133,source_archives/haivmet/flute.zip,FLUTE/DallEMetaphors/Computers are like Old Testament gods; lots of rules and no mercy./DALL·E 2022-11-21 17.14.40 - An illustration of  a computer with a glowing light coming out of it and a face on the screen that looks like an Old Testament god with a long beard.png,final_selection_1800/images/haivmet/PHL1800_HAIV_0149.png,614ac8406f0b9d1e96145ffb7fdbbd337f8a16dafb9b996ec2af69d521fc68ed,f0d696969696b1ba,1024,1024,PNG,1743407,6.2797,84.221,19.3612,18.7533,3.5,computer|face|god,best_quality_image_from_unique_human_filtered_metaphor_group,low,true,CC_BY_4_0_dataset_record,,AI_audited_selected_pending_two_independent_human_reviews
PHL1800_HAIV_0150,HAIVMet,positive,social_existence,"FLUTE:’Life' wrote a friend of mine, 'is a public performance on the violin, in which you must learn the instrument as you go along.”","HAIV:FLUTE:’life' wrote a friend of mine, 'is a public performance on the violin, in which you must learn the instrument as you go along.”",Figurative,visual_metaphor,"’Life' wrote a friend of mine, 'is a public performance on the violin, in which you must learn the instrument as you go along.”",,,"An illustration of a person playing the violin with a music sheet in front of them and the violin strings tangled around their legs, making it a challenging and difficult task.",https://zenodo.org/records/8011133,source_archives/haivmet/flute.zip,"FLUTE/DallEMetaphors/’Life' wrote a friend of mine, 'is a public performance on the violin, in which you must learn the instrument as you go along.”/2_An illustration of a person playing the violin with a music sheet in front of them and the violin strings tangled around their legs, making it a challenging and difficult task..jpg",final_selection_1800/images/haivmet/PHL1800_HAIV_0150.png,918caf64e18e9167adf0331123674e6ef5ae1dcbc33ae1da2f14c9cfd6583a7f,c3d9fc7c3d9bbb3c,1024,1024,PNG,3147977,6.211,86.7359,33.0717,19.8615,3.45,friend|learn,best_quality_image_from_unique_human_filtered_metaphor_group,low,true,CC_BY_4_0_dataset_record,,AI_audited_selected_pending_two_independent_human_reviews
PHL1800_HAIV_0151,HAIVMet,positive,time_mortality,"FLUTE:Mrs. hastings kept clucking about how nice the surroundings were, but spencer thought the restaurant was like a funeral home.","HAIV:FLUTE:mrs. hastings kept clucking about how nice the surroundings were, but spencer thought the restaurant was like a funeral home.",Figurative,visual_metaphor,"Mrs. hastings kept clucking about how nice the surroundings were, but spencer thought the restaurant was like a funeral home.",,,An illustration of a restaurant with a dark and depressing atmosphere with Mrs. Hastings clucking in the background.,https://zenodo.org/records/8011133,source_archives/haivmet/flute.zip,"FLUTE/DallEMetaphors/Mrs. hastings kept clucking about how nice the surroundings were, but spencer thought the restaurant was like a funeral home./DALL·E 2023-01-16 19.12.49 - An illustration of a restaurant with a dark and depressing atmosphere with Mrs. Hastings clucking in the background..png",final_selection_1800/images/haivmet/PHL1800_HAIV_0151.png,d798befe331a8450e00fc3d3c287ac120c816defe6409ad1e892057678da6a1d,f8691755938c8279,1024,1024,PNG,1609535,7.3007,83.195,19.0418,19.2372,3.45,funeral|thought,best_quality_image_from_unique_human_filtered_metaphor_group,low,true,CC_BY_4_0_dataset_record,,AI_audited_selected_pending_two_independent_human_reviews
PHL1800_HAIV_0152,HAIVMet,positive,labor_technology,FLUTE:The bad review of his work deflated his self-confidence.,HAIV:FLUTE:the bad review of his work deflated his self-confidence.,Figurative,visual_metaphor,The bad review of his work deflated his self-confidence.,,,An illustration of a restaurant critic leaving a bad review and a deflated balloon in the shape of a chef,https://zenodo.org/records/8011133,source_archives/haivmet/flute.zip,FLUTE/DallEMetaphors/The bad review of his work deflated his self-confidence./DALL·E 2023-01-13 17.16.53 - An illustration of a restaurant critic leaving a bad review and a deflated balloon in the shape of a chef.png,final_selection_1800/images/haivmet/PHL1800_HAIV_0152.png,d3266fb27f4742ae15763c391067abc306348acc4f1b559d7ffe69141d965bcd,272d0d1d13273d5d,1024,1024,PNG,1863035,7.021,73.6431,19.8325,19.1632,3.45,self|work,best_quality_image_from_unique_human_filtered_metaphor_group,low,true,CC_BY_4_0_dataset_record,,AI_audited_selected_pending_two_independent_human_reviews
PHL1800_HAIV_0153,HAIVMet,positive,identity_appearance,FLUTE:After a few weeks he’s starting to feel like an outcast.,HAIV:FLUTE:after a few weeks he’s starting to feel like an outcast.,Figurative,visual_metaphor,After a few weeks he’s starting to feel like an outcast.,,,"An illustration of a person standing on the outside of a group of people, looking in with a sad expression on their face.",https://zenodo.org/records/8011133,source_archives/haivmet/flute.zip,"FLUTE/DallEMetaphors/After a few weeks he’s starting to feel like an outcast./DALL·E 2022-11-18 14.07.02 - An illustration of a person standing on the outside of a group of people, looking in with a sad expression on their face..png",final_selection_1800/images/haivmet/PHL1800_HAIV_0153.png,a038c15e8f68a17b4c6de66646a290e5884dcdf6ac9f4f51b7f29c67b67a5f05,293935363c1c14d4,1024,1024,PNG,1484026,6.8928,68.2231,23.97,19.2341,3.25,face|outside|people,best_quality_image_from_unique_human_filtered_metaphor_group,low,true,CC_BY_4_0_dataset_record,,AI_audited_selected_pending_two_independent_human_reviews
PHL1800_HAIV_0154,HAIVMet,positive,identity_appearance,FLUTE:They sent a shudder through my being still.,HAIV:FLUTE:they sent a shudder through my being still.,Figurative,visual_metaphor,They sent a shudder through my being still.,,,An illustration of a person with their whole body shaking and a look of fear on their face.,https://zenodo.org/records/8011133,source_archives/haivmet/flute.zip,FLUTE/DallEMetaphors/They sent a shudder through my being still./0_An illustration of a person with their whole body shaking and a look of fear on their face..jpg,final_selection_1800/images/haivmet/PHL1800_HAIV_0154.png,908cd9adaa120f5040a36d712cacab3098d03e0fc8a52197a0acf5538e35d9fe,350e4d4f4b99316c,1024,1024,PNG,3147977,3.6849,84.8066,18.5578,17.3889,3.25,body|face|fear,best_quality_image_from_unique_human_filtered_metaphor_group,low,true,CC_BY_4_0_dataset_record,,AI_audited_selected_pending_two_independent_human_reviews
PHL1800_HAIV_0155,HAIVMet,positive,knowledge_truth,FLUTE:He always had an interest for the fruit of knowledge.,HAIV:FLUTE:he always had an interest for the fruit of knowledge.,Figurative,visual_metaphor,He always had an interest for the fruit of knowledge.,,,"An illustration of a tree that bears books as fruits, with a man watching at it curiously",https://zenodo.org/records/8011133,source_archives/haivmet/flute.zip,"FLUTE/DallEMetaphors/He always had an interest for the fruit of knowledge./DALL·E 2023-01-12 15.34.50 - An illustration of a tree that bears books as fruits, with a man watching at it curiously.png",final_selection_1800/images/haivmet/PHL1800_HAIV_0155.png,d6ad992e9a06e8ef91e89fd6059bdaacbf1f7bf30c03d2fa491f39b7d4ec2bd1,0b0d2d2b07652222,1024,1024,PNG,1743293,7.36,77.2288,31.7721,20.3277,2.88,knowledge,best_quality_image_from_unique_human_filtered_metaphor_group,low,true,CC_BY_4_0_dataset_record,,AI_audited_selected_pending_two_independent_human_reviews
